STATE,COUNTY,STNAME,CTYNAME,AGEGRP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
1,35,Alabama,Conecuh County,55-59,264,247,208,226,2,4,0,2,0,1,6,2
1,35,Alabama,Conecuh County,60-64,295,252,163,235,2,2,0,0,0,0,3,3
1,35,Alabama,Conecuh County,65-69,217,231,135,170,4,6,1,1,0,0,0,1
1,35,Alabama,Conecuh County,70-74,230,243,135,163,3,1,1,1,0,0,1,2
1,35,Alabama,Conecuh County,75-79,152,185,85,98,1,0,0,1,0,0,0,1
1,35,Alabama,Conecuh County,80-84,111,133,39,67,0,0,0,0,0,0,2,2
1,35,Alabama,Conecuh County,85,95,115,38,71,3,0,0,1,0,0,0,0
1,37,Alabama,Coosa County,0-4,172,135,83,80,0,0,0,0,0,1,17,13
1,37,Alabama,Coosa County,5-9,146,117,91,62,1,1,0,0,1,0,16,9
1,37,Alabama,Coosa County,10-14,150,175,89,82,4,1,0,0,0,5,10,20
1,37,Alabama,Coosa County,15-19,174,146,81,92,2,0,0,0,0,0,9,3
1,37,Alabama,Coosa County,20-24,180,150,118,99,2,1,1,0,0,0,3,4
1,37,Alabama,Coosa County,25-29,208,181,122,90,2,1,0,1,0,0,0,6
1,37,Alabama,Coosa County,30-34,127,170,92,86,5,1,2,0,0,3,12,9
1,37,Alabama,Coosa County,35-39,182,170,88,74,3,2,0,2,1,0,16,12
1,37,Alabama,Coosa County,40-44,221,204,79,83,1,1,0,0,1,0,19,11
1,37,Alabama,Coosa County,45-49,247,238,105,171,2,3,0,3,1,1,11,8
1,37,Alabama,Coosa County,50-54,282,209,126,153,1,3,1,1,2,1,9,4
1,37,Alabama,Coosa County,55-59,322,311,130,186,8,6,0,1,1,0,6,2
1,37,Alabama,Coosa County,60-64,382,305,135,126,2,3,0,1,0,0,6,6
1,37,Alabama,Coosa County,65-69,278,295,110,88,3,0,0,0,0,0,6,2
1,37,Alabama,Coosa County,70-74,247,288,54,66,2,0,0,2,0,0,3,4
1,37,Alabama,Coosa County,75-79,186,164,55,66,0,1,0,0,0,0,1,6
1,37,Alabama,Coosa County,80-84,93,119,29,43,2,0,0,0,0,0,4,2
1,37,Alabama,Coosa County,85,74,119,25,50,0,0,0,0,0,0,0,1
1,39,Alabama,Covington County,0-4,910,845,146,170,8,3,3,4,0,0,34,35
1,39,Alabama,Covington County,5-9,945,833,177,168,6,9,6,7,0,0,29,30
1,39,Alabama,Covington County,10-14,912,927,186,156,7,10,7,4,0,0,33,33
1,39,Alabama,Covington County,15-19,865,836,166,156,6,10,4,6,0,0,19,22
1,39,Alabama,Covington County,20-24,748,715,160,179,7,6,6,2,0,0,16,20
1,39,Alabama,Covington County,25-29,950,910,204,208,9,7,5,7,0,0,24,21
1,39,Alabama,Covington County,30-34,786,901,143,136,10,7,2,7,0,0,25,20
1,39,Alabama,Covington County,35-39,872,906,99,151,7,9,4,6,1,0,21,21
1,39,Alabama,Covington County,40-44,829,836,109,137,7,8,7,7,0,0,18,16
1,39,Alabama,Covington County,45-49,969,914,120,164,13,4,12,10,0,0,22,9
1,39,Alabama,Covington County,50-54,980,1081,135,146,7,7,13,8,0,1,21,19
1,39,Alabama,Covington County,55-59,1207,1175,119,191,8,7,8,5,1,1,17,17
1,39,Alabama,Covington County,60-64,1159,1237,140,162,15,9,4,4,0,0,21,11
1,39,Alabama,Covington County,65-69,984,1031,87,122,10,11,1,5,0,0,10,9
1,39,Alabama,Covington County,70-74,877,997,68,84,5,7,0,0,0,0,8,7
1,39,Alabama,Covington County,75-79,580,732,42,74,5,3,0,3,0,0,6,14
1,39,Alabama,Covington County,80-84,354,570,29,57,3,3,2,2,0,0,5,6
1,39,Alabama,Covington County,85,293,603,17,56,3,0,0,1,0,0,3,5
1,41,Alabama,Crenshaw County,0-4,298,273,86,87,2,4,1,3,0,0,24,39
1,41,Alabama,Crenshaw County,5-9,319,301,106,85,2,3,11,3,1,1,25,21
1,41,Alabama,Crenshaw County,10-14,328,314,98,121,4,4,7,6,0,0,12,15
1,41,Alabama,Crenshaw County,15-19,321,285,95,114,1,2,6,5,0,0,14,20
1,41,Alabama,Crenshaw County,20-24,244,266,106,108,2,2,4,3,0,0,9,6
1,41,Alabama,Crenshaw County,25-29,315,318,111,119,1,6,2,3,0,0,6,6
1,41,Alabama,Crenshaw County,30-34,242,284,103,97,1,0,5,1,2,0,15,5
1,41,Alabama,Crenshaw County,35-39,294,278,76,120,5,4,7,17,0,0,11,8
1,41,Alabama,Crenshaw County,40-44,277,287,85,94,4,3,10,11,0,0,8,1
1,41,Alabama,Crenshaw County,45-49,338,311,82,121,0,4,6,3,1,1,12,5
1,41,Alabama,Crenshaw County,50-54,308,365,89,113,1,1,6,5,0,0,10,3
1,41,Alabama,Crenshaw County,55-59,374,357,134,130,3,4,7,4,0,0,5,3
1,41,Alabama,Crenshaw County,60-64,365,353,102,133,2,7,2,5,0,0,6,5
1,41,Alabama,Crenshaw County,65-69,291,350,93,93,3,2,3,4,0,0,2,1
1,41,Alabama,Crenshaw County,70-74,277,323,56,85,5,0,5,0,0,0,4,3
1,41,Alabama,Crenshaw County,75-79,159,176,38,43,2,1,0,0,0,0,3,2
1,41,Alabama,Crenshaw County,80-84,95,137,20,42,1,0,0,0,0,0,3,3
1,41,Alabama,Crenshaw County,85,63,176,19,40,0,1,0,0,0,0,3,2
1,43,Alabama,Cullman County,0-4,2425,2348,44,45,15,21,18,71,4,3,223,240
1,43,Alabama,Cullman County,5-9,2436,2349,40,37,3,12,14,48,5,6,198,226
1,43,Alabama,Cullman County,10-14,2596,2395,38,23,13,17,18,7,1,3,213,232
1,43,Alabama,Cullman County,15-19,2452,2315,54,60,14,26,16,16,1,1,166,183
1,43,Alabama,Cullman County,20-24,2235,2142,56,46,23,13,9,12,3,0,155,117
1,43,Alabama,Cullman County,25-29,2744,2790,51,41,21,11,22,28,0,3,126,153
1,43,Alabama,Cullman County,30-34,2478,2290,36,29,13,18,20,30,9,3,153,102
1,43,Alabama,Cullman County,35-39,2354,2367,51,28,23,12,20,26,5,5,163,117
1,43,Alabama,Cullman County,40-44,2457,2414,53,32,13,15,13,24,1,1,127,118
1,43,Alabama,Cullman County,45-49,2516,2569,33,18,18,17,24,15,4,5,94,93
1,43,Alabama,Cullman County,50-54,2711,2595,22,19,18,16,11,10,0,1,85,64
1,43,Alabama,Cullman County,55-59,2759,2833,36,26,23,24,10,12,2,2,75,51
1,43,Alabama,Cullman County,60-64,2628,2757,42,37,24,19,5,9,0,1,51,32
1,43,Alabama,Cullman County,65-69,2237,2486,23,21,22,15,6,16,0,0,16,28
1,43,Alabama,Cullman County,70-74,1880,2205,19,20,15,17,3,6,0,0,13,18
1,43,Alabama,Cullman County,75-79,1306,1638,7,7,6,10,5,5,1,2,10,17
1,43,Alabama,Cullman County,80-84,778,1083,2,9,3,4,2,3,0,0,13,11
1,43,Alabama,Cullman County,85,521,896,7,4,1,4,0,7,0,0,9,7
1,45,Alabama,Dale County,0-4,1121,1105,380,368,12,9,23,26,6,9,186,173
1,45,Alabama,Dale County,5-9,1122,1005,362,350,10,10,23,27,5,5,188,149
1,45,Alabama,Dale County,10-14,1058,997,346,357,14,8,12,10,0,4,134,139
1,45,Alabama,Dale County,15-19,996,945,410,387,22,6,16,20,4,6,115,107
1,45,Alabama,Dale County,20-24,1206,991,425,389,13,13,14,19,2,3,158,127
1,45,Alabama,Dale County,25-29,1430,1260,478,475,12,8,28,29,1,4,160,141
1,45,Alabama,Dale County,30-34,1309,1209,294,383,17,9,22,35,7,7,180,147
1,45,Alabama,Dale County,35-39,1097,1085,262,364,7,9,14,26,6,5,150,135
1,45,Alabama,Dale County,40-44,981,980,261,371,11,10,21,32,2,4,72,97
1,45,Alabama,Dale County,45-49,1115,1118,249,359,15,11,15,26,4,5,112,68
1,45,Alabama,Dale County,50-54,1118,1137,272,318,15,3,9,24,0,0,55,54
1,45,Alabama,Dale County,55-59,1247,1255,265,383,20,20,11,31,2,0,53,59
1,45,Alabama,Dale County,60-64,1170,1255,280,342,15,15,5,25,1,1,60,44
1,45,Alabama,Dale County,65-69,1031,1001,222,247,14,11,13,30,0,4,30,36
1,45,Alabama,Dale County,70-74,830,954,117,190,9,13,6,32,1,3,21,27
1,45,Alabama,Dale County,75-79,601,748,51,103,8,7,7,33,0,0,14,14
1,45,Alabama,Dale County,80-84,372,505,28,74,4,3,0,16,1,2,7,10
1,45,Alabama,Dale County,85,298,467,29,71,6,3,4,11,0,0,9,19
1,47,Alabama,Dallas County,0-4,218,231,892,916,5,0,10,7,0,1,20,19
1,47,Alabama,Dallas County,5-9,276,244,924,923,4,4,10,3,0,0,39,30
1,47,Alabama,Dallas County,10-14,280,262,1075,1022,3,3,5,2,0,1,21,17
1,47,Alabama,Dallas County,15-19,280,260,1033,1024,5,0,5,2,1,0,17,17
1,47,Alabama,Dallas County,20-24,218,232,886,993,4,1,11,3,0,0,10,7
1,47,Alabama,Dallas County,25-29,250,282,818,1010,6,2,2,2,0,0,17,14
1,47,Alabama,Dallas County,30-34,271,254,680,851,7,3,9,10,3,1,19,13
1,47,Alabama,Dallas County,35-39,241,283,718,915,5,0,8,11,1,0,18,10
1,47,Alabama,Dallas County,40-44,238,255,622,895,2,1,11,14,1,1,9,3
1,47,Alabama,Dallas County,45-49,299,306,629,839,3,6,8,7,0,0,12,5
1,47,Alabama,Dallas County,50-54,359,351,742,925,6,3,11,8,1,1,14,8
1,47,Alabama,Dallas County,55-59,416,460,828,1104,7,2,3,7,2,0,7,12
1,47,Alabama,Dallas County,60-64,467,460,789,1052,1,1,12,12,1,1,12,12
1,47,Alabama,Dallas County,65-69,443,484,608,729,4,4,13,4,0,0,7,7
1,47,Alabama,Dallas County,70-74,369,389,437,627,3,1,2,1,1,0,9,5
1,47,Alabama,Dallas County,75-79,236,290,276,397,3,3,4,2,0,0,3,2
1,47,Alabama,Dallas County,80-84,150,246,172,284,2,1,1,1,0,0,2,3
1,47,Alabama,Dallas County,85,89,241,97,262,3,3,1,1,0,0,2,4
1,49,Alabama,DeKalb County,0-4,1973,1837,58,40,37,37,19,19,13,16,614,565
1,49,Alabama,DeKalb County,5-9,2190,2137,35,50,31,45,10,13,13,11,650,652
1,49,Alabama,DeKalb County,10-14,2442,2295,38,52,64,64,12,18,37,33,785,718
1,49,Alabama,DeKalb County,15-19,2274,2083,43,56,82,65,11,11,30,13,600,543
1,49,Alabama,DeKalb County,20-24,1933,1766,52,47,53,44,10,12,21,22,443,370
1,49,Alabama,DeKalb County,25-29,2101,2081,42,46,48,46,36,10,24,20,351,341
1,49,Alabama,DeKalb County,30-34,1838,1768,45,33,50,55,40,9,23,13,466,315
1,49,Alabama,DeKalb County,35-39,1939,1999,38,35,49,55,7,16,20,14,381,378
1,49,Alabama,DeKalb County,40-44,2055,2071,60,44,76,58,11,8,18,24,427,339
1,49,Alabama,DeKalb County,45-49,2243,2219,88,40,51,52,8,18,14,18,331,282
1,49,Alabama,DeKalb County,50-54,2158,2179,34,39,46,54,10,17,17,12,224,180
1,49,Alabama,DeKalb County,55-59,2215,2264,31,40,49,43,8,5,14,2,181,104
1,49,Alabama,DeKalb County,60-64,2090,2219,42,33,34,34,5,7,5,2,101,65
1,49,Alabama,DeKalb County,65-69,1847,1990,23,41,23,29,1,7,2,2,53,44
1,49,Alabama,DeKalb County,70-74,1508,1713,17,16,29,14,3,2,0,3,15,24
1,49,Alabama,DeKalb County,75-79,988,1203,15,14,6,8,1,0,0,1,8,13
1,49,Alabama,DeKalb County,80-84,573,839,11,12,4,4,0,1,0,0,12,8
1,49,Alabama,DeKalb County,85,378,776,2,13,5,5,0,3,0,0,7,5
1,51,Alabama,Elmore County,0-4,1689,1599,559,583,7,16,11,16,1,0,108,126
1,51,Alabama,Elmore County,5-9,1892,1689,588,511,18,6,12,12,1,8,134,120
1,51,Alabama,Elmore County,10-14,1905,1937,594,570,19,11,17,19,5,4,158,147
1,51,Alabama,Elmore County,15-19,1873,1720,666,631,13,7,11,22,3,9,95,90
1,51,Alabama,Elmore County,20-24,1628,1654,915,701,10,20,10,14,3,3,63,75
1,51,Alabama,Elmore County,25-29,2004,2253,875,762,12,21,36,20,4,5,84,127
1,51,Alabama,Elmore County,30-34,1820,2094,720,708,23,17,24,15,3,2,115,147
1,51,Alabama,Elmore County,35-39,1843,2126,654,712,16,9,38,36,10,2,109,116
1,51,Alabama,Elmore County,40-44,1855,2103,581,628,15,18,22,22,2,1,76,101
1,51,Alabama,Elmore County,45-49,2038,2276,569,686,21,10,14,27,1,2,60,67
1,51,Alabama,Elmore County,50-54,2123,2217,512,610,19,13,19,17,2,2,59,45
1,51,Alabama,Elmore County,55-59,2154,2334,484,564,6,7,13,24,0,2,43,43
1,51,Alabama,Elmore County,60-64,2016,2213,356,428,12,16,11,26,7,2,29,29
1,51,Alabama,Elmore County,65-69,1623,1824,233,324,15,10,12,25,6,1,22,14
1,51,Alabama,Elmore County,70-74,1457,1578,150,193,8,9,2,9,0,0,11,8
1,51,Alabama,Elmore County,75-79,966,1062,99,147,6,7,6,9,0,1,5,8
1,51,Alabama,Elmore County,80-84,542,670,52,82,4,1,1,4,1,0,6,1
1,51,Alabama,Elmore County,85,325,698,29,94,1,2,1,4,1,1,10,16
1,53,Alabama,Escambia County,0-4,636,605,362,343,55,58,4,4,1,2,56,60
1,53,Alabama,Escambia County,5-9,697,678,367,367,51,47,3,2,2,0,48,63
1,53,Alabama,Escambia County,10-14,670,656,357,409,44,38,3,2,1,0,50,36
1,53,Alabama,Escambia County,15-19,621,617,344,394,43,52,1,6,3,0,28,21
1,53,Alabama,Escambia County,20-24,583,514,473,343,45,52,2,4,0,0,27,30
1,53,Alabama,Escambia County,25-29,753,688,656,409,65,55,5,7,3,1,60,21
1,53,Alabama,Escambia County,30-34,635,604,594,310,44,45,6,4,1,1,35,28
1,53,Alabama,Escambia County,35-39,707,619,528,357,40,38,3,3,1,0,37,10
1,53,Alabama,Escambia County,40-44,783,639,401,319,48,31,1,5,0,0,55,26
1,53,Alabama,Escambia County,45-49,823,728,414,338,40,52,5,6,0,0,28,24
1,53,Alabama,Escambia County,50-54,775,714,408,317,54,39,3,9,1,1,32,16
1,53,Alabama,Escambia County,55-59,855,844,341,357,37,54,2,4,2,1,19,17
1,53,Alabama,Escambia County,60-64,725,773,295,357,42,54,4,2,1,0,19,8
1,53,Alabama,Escambia County,65-69,654,803,212,274,39,34,4,3,0,0,9,12
1,53,Alabama,Escambia County,70-74,599,693,154,223,17,38,0,3,0,1,11,3
1,53,Alabama,Escambia County,75-79,419,561,111,176,14,16,0,1,0,0,3,5
1,53,Alabama,Escambia County,80-84,229,372,77,109,10,15,0,0,0,0,1,5
1,53,Alabama,Escambia County,85,172,348,39,104,6,11,0,1,0,0,4,0
1,55,Alabama,Etowah County,0-4,2284,2056,558,574,19,13,23,34,8,8,248,237
1,55,Alabama,Etowah County,5-9,2393,2177,543,486,15,17,17,20,10,11,235,234
1,55,Alabama,Etowah County,10-14,2455,2355,468,492,29,25,33,31,17,18,266,231
1,55,Alabama,Etowah County,15-19,2458,2347,627,577,25,17,24,22,26,15,222,183
1,55,Alabama,Etowah County,20-24,2306,2216,688,637,16,19,40,22,12,16,181,151
1,55,Alabama,Etowah County,25-29,2606,2587,610,671,24,17,33,29,13,10,173,154
1,55,Alabama,Etowah County,30-34,2228,2285,473,539,23,13,24,24,12,13,155,156
1,55,Alabama,Etowah County,35-39,2362,2532,453,573,15,17,60,27,15,14,147,126
1,55,Alabama,Etowah County,40-44,2389,2564,449,524,36,16,43,36,18,15,130,96
1,55,Alabama,Etowah County,45-49,2923,2943,487,601,31,20,44,37,18,6,127,87
1,55,Alabama,Etowah County,50-54,2763,2794,436,536,22,20,23,36,10,6,110,98
1,55,Alabama,Etowah County,55-59,2850,2974,438,577,21,26,31,25,6,9,81,57
1,55,Alabama,Etowah County,60-64,2783,3058,459,580,18,16,21,17,6,0,49,38
1,55,Alabama,Etowah County,65-69,2538,2893,366,493,25,8,4,30,2,1,31,23
1,55,Alabama,Etowah County,70-74,2132,2493,232,265,8,13,8,10,1,1,15,23
1,55,Alabama,Etowah County,75-79,1398,1840,122,181,7,13,1,5,0,0,16,5
1,55,Alabama,Etowah County,80-84,873,1185,57,118,5,6,2,11,0,0,9,5
1,55,Alabama,Etowah County,85,578,1178,49,155,2,7,3,2,0,1,4,13
1,57,Alabama,Fayette County,0-4,383,325,65,68,1,3,0,27,0,0,7,19
1,57,Alabama,Fayette County,5-9,397,374,75,62,3,1,1,4,0,0,13,14
1,57,Alabama,Fayette County,10-14,425,419,62,55,1,1,2,5,0,0,17,19
1,57,Alabama,Fayette County,15-19,414,397,67,42,2,0,6,0,0,0,14,10
1,57,Alabama,Fayette County,20-24,406,380,74,69,3,3,0,0,0,0,9,10
1,57,Alabama,Fayette County,25-29,466,405,54,71,2,3,0,1,0,0,8,8
1,57,Alabama,Fayette County,30-34,359,407,47,42,2,1,0,1,0,0,8,12
1,57,Alabama,Fayette County,35-39,385,388,74,46,2,0,4,2,0,0,23,11
1,57,Alabama,Fayette County,40-44,395,404,44,58,0,0,0,1,0,0,13,7
1,57,Alabama,Fayette County,45-49,461,490,58,64,2,2,2,3,0,0,11,6
1,57,Alabama,Fayette County,50-54,441,457,57,70,3,3,1,2,0,0,14,6
1,57,Alabama,Fayette County,55-59,507,517,79,77,3,4,1,1,0,0,5,3
1,57,Alabama,Fayette County,60-64,485,534,72,68,2,2,0,0,0,0,6,3
1,57,Alabama,Fayette County,65-69,440,500,49,77,7,4,1,1,0,0,3,7
1,57,Alabama,Fayette County,70-74,358,437,34,53,3,3,0,3,0,0,2,3
1,57,Alabama,Fayette County,75-79,277,350,27,32,2,2,0,2,0,0,0,2
1,57,Alabama,Fayette County,80-84,179,229,11,22,1,0,1,0,0,0,1,1
1,57,Alabama,Fayette County,85,99,186,14,31,3,3,0,0,0,0,1,1
1,59,Alabama,Franklin County,0-4,967,896,47,43,19,15,2,3,4,5,306,297
1,59,Alabama,Franklin County,5-9,982,936,38,36,21,16,5,6,0,0,365,319
1,59,Alabama,Franklin County,10-14,997,992,47,25,19,24,3,10,1,2,310,283
1,59,Alabama,Franklin County,15-19,994,867,36,35,23,20,3,2,3,4,280,195
1,59,Alabama,Franklin County,20-24,888,768,70,36,19,10,4,1,1,3,279,184
1,59,Alabama,Franklin County,25-29,937,917,122,41,18,16,5,2,1,0,285,166
1,59,Alabama,Franklin County,30-34,849,762,67,35,22,21,5,6,2,3,254,145
1,59,Alabama,Franklin County,35-39,864,820,38,31,30,18,8,3,2,24,209,163
1,59,Alabama,Franklin County,40-44,963,886,49,31,31,17,3,3,1,7,309,184
1,59,Alabama,Franklin County,45-49,1026,923,51,61,16,14,4,3,4,1,227,169
1,59,Alabama,Franklin County,50-54,946,963,33,37,21,7,3,0,2,0,120,142
1,59,Alabama,Franklin County,55-59,914,932,52,56,13,10,2,6,3,2,88,40
1,59,Alabama,Franklin County,60-64,856,926,44,38,8,8,0,3,2,0,54,46
1,59,Alabama,Franklin County,65-69,707,814,40,42,5,6,0,4,1,0,38,23
1,59,Alabama,Franklin County,70-74,606,683,29,21,6,2,4,1,0,0,21,18
1,59,Alabama,Franklin County,75-79,397,577,25,15,3,1,0,1,0,0,8,10
1,59,Alabama,Franklin County,80-84,282,376,8,21,2,1,0,1,0,0,6,9
1,59,Alabama,Franklin County,85,195,330,7,20,0,3,0,1,0,0,13,2
1,61,Alabama,Geneva County,0-4,587,605,69,67,5,4,3,0,0,0,56,43
1,61,Alabama,Geneva County,5-9,685,659,81,69,5,7,1,1,0,2,69,53
1,61,Alabama,Geneva County,10-14,740,700,79,77,5,9,3,8,3,3,70,53
1,61,Alabama,Geneva County,15-19,721,655,94,98,11,8,2,0,2,0,58,53
1,61,Alabama,Geneva County,20-24,576,544,76,75,7,6,2,1,2,0,47,38
1,61,Alabama,Geneva County,25-29,647,665,92,92,7,7,7,2,1,0,46,33
1,61,Alabama,Geneva County,30-34,601,660,62,70,3,8,1,2,1,0,41,27
1,61,Alabama,Geneva County,35-39,675,655,71,72,11,8,1,5,0,1,26,30
1,61,Alabama,Geneva County,40-44,627,669,86,82,9,6,3,2,0,1,36,37
1,61,Alabama,Geneva County,45-49,722,808,79,80,7,13,4,5,1,0,35,35
1,61,Alabama,Geneva County,50-54,843,764,81,75,15,12,2,8,0,0,22,22
1,61,Alabama,Geneva County,55-59,778,805,71,114,11,9,2,1,1,1,21,10
1,61,Alabama,Geneva County,60-64,864,879,83,95,9,12,2,6,0,0,13,17
1,61,Alabama,Geneva County,65-69,733,762,60,78,9,6,4,3,0,0,9,14
1,61,Alabama,Geneva County,70-74,614,670,50,49,12,7,1,1,0,0,10,13
1,61,Alabama,Geneva County,75-79,384,501,29,49,7,9,2,0,0,0,3,3
1,61,Alabama,Geneva County,80-84,232,384,21,29,3,2,1,2,0,0,10,4
1,61,Alabama,Geneva County,85,185,352,15,21,0,1,0,2,0,0,6,1
1,63,Alabama,Greene County,0-4,24,36,209,187,4,0,0,4,0,0,13,12
1,63,Alabama,Greene County,5-9,32,35,239,200,2,0,0,2,0,0,7,10
1,63,Alabama,Greene County,10-14,38,29,214,223,0,0,1,0,0,0,2,7
1,63,Alabama,Greene County,15-19,24,21,209,220,0,0,0,0,0,0,3,4
1,63,Alabama,Greene County,20-24,29,18,201,210,0,0,1,1,0,0,3,4
1,63,Alabama,Greene County,25-29,34,41,237,213,0,2,1,0,0,0,5,2
1,63,Alabama,Greene County,30-34,37,32,175,173,2,0,1,0,0,0,10,4
1,63,Alabama,Greene County,35-39,28,28,174,208,1,1,1,1,0,0,11,2
1,63,Alabama,Greene County,40-44,24,28,165,164,1,0,1,0,0,0,0,3
1,63,Alabama,Greene County,45-49,61,43,128,174,2,2,1,1,0,0,2,5
1,63,Alabama,Greene County,50-54,47,51,159,219,1,0,1,1,0,0,3,8
1,63,Alabama,Greene County,55-59,57,73,215,263,1,3,1,1,0,0,4,2
1,63,Alabama,Greene County,60-64,88,78,206,269,0,2,1,0,0,0,2,0
1,63,Alabama,Greene County,65-69,60,81,229,268,0,0,0,0,0,0,1,1
1,63,Alabama,Greene County,70-74,60,62,118,188,1,0,0,0,0,0,1,2
1,63,Alabama,Greene County,75-79,45,51,101,118,0,2,1,0,0,0,2,0
1,63,Alabama,Greene County,80-84,27,35,66,78,0,0,0,0,0,0,0,1
1,63,Alabama,Greene County,85,21,41,54,123,0,0,0,0,0,0,0,1
1,65,Alabama,Hale County,0-4,193,147,332,287,2,0,3,0,0,0,11,7
1,65,Alabama,Hale County,5-9,183,175,280,254,0,1,1,3,0,0,8,14
1,65,Alabama,Hale County,10-14,169,185,324,265,1,0,0,2,0,0,15,9
1,65,Alabama,Hale County,15-19,171,143,284,301,2,1,2,1,0,1,13,9
1,65,Alabama,Hale County,20-24,133,163,290,334,2,3,2,0,0,0,8,4
1,65,Alabama,Hale County,25-29,182,159,292,306,1,5,0,0,0,0,7,7
1,65,Alabama,Hale County,30-34,168,149,204,254,1,0,0,4,0,0,13,2
1,65,Alabama,Hale County,35-39,159,174,210,293,0,0,0,0,0,0,11,7
1,65,Alabama,Hale County,40-44,145,148,201,291,0,1,2,1,0,0,6,7
1,65,Alabama,Hale County,45-49,167,169,219,241,1,2,1,3,0,0,6,3
1,65,Alabama,Hale County,50-54,190,208,211,299,1,0,2,2,0,0,6,2
1,65,Alabama,Hale County,55-59,239,212,269,369,1,3,3,2,1,0,3,1
1,65,Alabama,Hale County,60-64,237,200,238,331,1,0,2,0,0,0,2,3
1,65,Alabama,Hale County,65-69,234,198,219,269,0,1,0,0,0,0,3,2
1,65,Alabama,Hale County,70-74,185,213,151,155,0,1,0,2,0,0,2,2
1,65,Alabama,Hale County,75-79,107,137,107,131,0,1,0,1,0,0,0,3
1,65,Alabama,Hale County,80-84,63,113,66,109,1,1,0,1,0,0,1,1
1,65,Alabama,Hale County,85,61,109,41,134,3,0,1,1,0,0,1,1
1,67,Alabama,Henry County,0-4,343,291,115,112,4,1,0,0,0,0,18,15
1,67,Alabama,Henry County,5-9,327,318,110,128,4,1,1,2,0,0,19,19
1,67,Alabama,Henry County,10-14,399,358,133,122,5,3,4,5,2,0,24,25
1,67,Alabama,Henry County,15-19,338,316,147,148,1,5,2,4,0,0,17,25
1,67,Alabama,Henry County,20-24,283,230,173,145,0,2,1,3,0,0,22,13
1,67,Alabama,Henry County,25-29,309,333,159,144,3,4,0,3,0,0,22,9
1,67,Alabama,Henry County,30-34,290,330,129,121,1,1,4,1,1,0,18,9
1,67,Alabama,Henry County,35-39,370,396,118,123,1,1,2,2,0,0,22,27
1,67,Alabama,Henry County,40-44,367,378,121,141,5,1,3,1,0,0,17,15
1,67,Alabama,Henry County,45-49,395,419,138,162,4,0,2,2,0,0,17,11
1,67,Alabama,Henry County,50-54,416,395,124,172,8,4,4,2,0,0,26,19
1,67,Alabama,Henry County,55-59,372,403,142,178,3,1,3,3,0,0,4,7
1,67,Alabama,Henry County,60-64,434,492,158,183,2,1,1,1,0,0,4,6
1,67,Alabama,Henry County,65-69,433,504,129,206,7,1,0,1,0,0,3,2
1,67,Alabama,Henry County,70-74,388,451,119,97,3,4,0,4,0,1,2,2
1,67,Alabama,Henry County,75-79,263,270,33,85,3,0,0,0,0,0,6,2
1,67,Alabama,Henry County,80-84,168,178,35,75,0,0,0,3,0,0,4,1
1,67,Alabama,Henry County,85,88,235,24,74,0,1,0,0,0,0,1,7
1,69,Alabama,Houston County,0-4,2001,1839,1086,982,18,13,34,33,3,4,217,171
1,69,Alabama,Houston County,5-9,2055,1918,1110,1059,16,18,30,35,4,3,212,188
1,69,Alabama,Houston County,10-14,2262,1980,1169,1086,14,10,27,46,5,7,176,181
1,69,Alabama,Houston County,15-19,2093,2037,1129,1054,13,15,21,26,5,6,144,157
1,69,Alabama,Houston County,20-24,1833,1841,958,949,11,19,19,17,0,3,156,94
1,69,Alabama,Houston County,25-29,2203,2231,1042,1239,14,12,32,58,5,4,125,113
1,69,Alabama,Houston County,30-34,2144,2243,930,1094,14,13,61,62,3,7,177,133
1,69,Alabama,Houston County,35-39,2182,2189,895,1105,18,29,45,63,2,3,153,130
1,69,Alabama,Houston County,40-44,2116,2187,690,1044,16,23,30,48,7,7,135,131
1,69,Alabama,Houston County,45-49,2377,2482,743,957,23,16,38,27,1,1,97,92
1,69,Alabama,Houston County,50-54,2429,2444,767,927,21,30,25,43,5,2,106,68
1,69,Alabama,Houston County,55-59,2544,2738,735,967,23,19,27,54,1,3,62,62
1,69,Alabama,Houston County,60-64,2387,2570,684,859,14,32,25,50,1,1,40,56
1,69,Alabama,Houston County,65-69,2111,2464,558,652,17,29,12,37,0,3,36,39
1,69,Alabama,Houston County,70-74,1875,2175,359,467,13,10,15,24,0,1,27,26
1,69,Alabama,Houston County,75-79,1204,1574,218,314,8,5,11,11,0,2,25,25
1,69,Alabama,Houston County,80-84,771,1160,132,206,4,6,4,6,0,0,5,18
1,69,Alabama,Houston County,85,573,1092,96,229,3,7,3,11,0,0,7,17
1,71,Alabama,Jackson County,0-4,1275,1122,52,85,15,18,7,13,1,1,75,91
1,71,Alabama,Jackson County,5-9,1344,1202,68,48,28,11,8,11,1,1,108,75
1,71,Alabama,Jackson County,10-14,1525,1315,61,63,15,25,12,8,1,2,95,85
1,71,Alabama,Jackson County,15-19,1439,1382,56,56,24,18,10,9,2,2,68,76
1,71,Alabama,Jackson County,20-24,1239,1214,55,67,37,24,3,9,0,2,58,54
1,71,Alabama,Jackson County,25-29,1456,1442,90,64,29,28,10,14,4,4,81,46
